"" "CFCS" "CFCS_sd" "CIC" "CIC_sd" "CRS_serac" "CRS_serac_sd"
"Sim01_15_036" "16.5617919200151" "4.74604365485381" "26.5048819441325" "16.758538791094" "19.4510224512775" "29.6214376234574"
"Sim01_15_037" "52.7312605109784" "3.91621805044911" "25.9635945505872" "13.3957798432803" "8.0920975722804" "15.1896065330925"
"Sim01_15_039" "58.0552430194548" "5.0955043301027" "20.6366106550915" "20.6163745476047" "9.5719467952677" "15.7873591701684"
"Sim01_15_040" "48.8373025071724" "3.88688745885701" "25.370098154138" "20.4535318459485" "10.9583580195672" "20.3249164188492"
"Sim01_15_041" "58.9301490540308" "10.7125102434896" "66.6233227193447" "9.53925034198651" "27.5637866012623" "8.72044342552921"
"Sim01_15_042" "54.0795560889168" "4.5231886389729" "31.3971171369993" "19.2915456471186" "8.84468585688244" "19.3280371178349"
"Sim01_15_043" "39.3997180435768" "7.59542602487551" "32.4394223151431" "10.5816353539864" "6.555599863458" "10.944094486445"
"Sim01_15_044" "23.436167571546" "12.4668600466995" "24.6502323233938" "17.2839515364106" "6.6390978328588" "17.367356568415"
"Sim01_15_045" "32.5943815093604" "6.81089019041651" "25.6017093265148" "11.2918076709718" "5.18493852150016" "10.0525604489242"
"Sim01_15_047" "62.0434835965517" "10.4968277617632" "36.0402647912136" "15.1686881085611" "7.38537687219686" "11.074153008813"
"Sim01_15_048" "16.2316157800583" "2.5831433789827" "25.9671582282095" "19.7842717771336" "17.4886349463561" "15.6862860151018"
"Sim01_15_049" "38.1204805112644" "7.4771361666217" "25.3266551113464" "14.1557967386081" "6.88976683592851" "14.2694849941659"
"Sim01_15_050" "38.8598253246528" "4.3001331189518" "26.3946520155504" "10.1378969614812" "4.9496364864758" "10.8604086620135"
"Sim01_15_052" "79.5388668181296" "7.87182578948689" "51.9026117622526" "20.4118494496022" "15.0032916442127" "13.8763654704352"
"Sim01_15_053" "60.0706409994652" "9.2494214156396" "67.6609193517619" "9.81806716809738" "28.9081824652573" "9.68339238436808"
"Sim01_15_054" "24.411585567296" "12.9803528128417" "25.4874163158455" "18.3794899824579" "7.10993886505925" "18.3061080763896"
"Sim01_15_056" "22.5091099617492" "3.9993351660353" "19.0648930688886" "31.2872056183859" "30.9891770105533" "30.5890437625037"
"Sim01_15_057" "42.7589535553972" "3.5565657502271" "23.147786553054" "21.6834939828858" "11.0387474836971" "21.4886064433627"
"Sim01_15_058" "36.1835309868208" "6.2750487525614" "28.7358831465107" "10.3301365850038" "4.82001100877378" "11.146737125823"
"Sim01_15_060" "43.3959221801644" "5.05461462058931" "23.0760934280052" "23.9981204292598" "14.7886725977153" "23.724581878751"
"Sim01_15_062" "28.8122850380716" "5.9406339163192" "17.7680830827755" "14.7382052553369" "7.43732591436104" "16.2231752809778"
"Sim01_15_063" "28.1063731464984" "5.9390714965764" "21.0382478424705" "11.6443583444435" "7.28351570835656" "12.4018684601675"
"Sim01_15_064" "26.5650682862252" "10.6290512202545" "25.6101621098086" "30.5917008865961" "8.11455318165626" "17.9408895359029"
"Sim01_15_066" "53.2026464609068" "2.5386259724904" "30.3832787472335" "20.4428145698077" "10.4456657879896" "20.3341980064372"
"Sim01_15_067" "66.4314085463092" "2.3040536915167" "57.2998204987738" "11.0191742613975" "12.8966353628676" "15.0771373403523"
"Sim01_15_069" "43.3959221801644" "5.05461462058931" "23.0760934280052" "23.9981204292598" "14.7886725977153" "23.724581878751"
"Sim01_15_070" "17.5070280933236" "13.8509017480405" "42.5827454709355" "17.4037341610958" "8.98334887351317" "17.0163726252037"
"Sim01_15_071" "35.9510669789252" "7.7591417663638" "20.1988336806441" "13.8147731198077" "6.4334730176981" "15.2326757484234"
"Sim01_15_073" "71.62651831049" "3.34496037556171" "57.940270986276" "11.3078279897975" "18.2719188872324" "12.0341598251081"
"Sim01_15_074" "34.4607680082712" "3.70171104830929" "21.0735840061309" "10.8564303658936" "4.41916869986705" "10.2376666135889"
"Sim01_15_076" "54.0801227826184" "4.79497129207121" "42.8526760292353" "11.1736555742193" "9.68123075411217" "12.0246223493937"
"Sim01_15_077" "28.9544908522845" "9.9932907743864" "20.3917345188278" "21.86825190872" "7.62644997122516" "13.9989677861325"
"Sim01_15_078" "16.5891383243636" "11.2281423642669" "50.1272877081731" "14.8319031630813" "5.77207564718284" "11.9378962446226"
"Sim01_15_079" "63.041981712346" "9.8400581008501" "51.2341624102154" "11.9072501314868" "14.8598281548431" "12.2732221353523"
"Sim01_15_080" "17.2473695977916" "9.5425957893973" "35.9230364966213" "14.306309067875" "15.1453611322294" "14.5291010857459"
"Sim01_15_082" "60.6474652920708" "1.13620178502741" "40.8672394980288" "19.3295519796592" "7.71539011139641" "19.3459715767806"
"Sim01_15_084" "38.0471100143172" "5.2984539633774" "22.42408889346" "13.7002057216468" "13.3305142616298" "15.9247630850194"
"Sim01_15_086" "49.3613905030988" "6.59125709843691" "27.5231799122258" "13.4492524354751" "5.06958139279621" "14.9660696718278"
"Sim01_15_088" "38.0477405170212" "4.0864903245881" "26.2477263388383" "11.8317020215834" "5.06743945274496" "12.8597438840203"
"Sim01_15_089" "31.6716473074872" "7.41823080770771" "28.9129178789448" "9.01060090993559" "5.61984970822593" "9.5568790833787"
"Sim01_15_091" "42.5442325888008" "1.97572590409271" "19.9202552509867" "25.1945511268992" "17.1318868720155" "24.872985925598"
"Sim01_15_092" "30.1165358019708" "7.32094794591319" "25.8134865834052" "10.0019129370263" "5.9330951238685" "9.34386284663129"
"Sim01_15_093" "59.5447616817144" "4.95335981308641" "47.3503605792374" "9.58653602250041" "11.9236009745483" "10.3156789191059"
"Sim01_15_094" "30.7822050467952" "7.15461231613621" "23.2050236549025" "17.1650334555" "7.6617641442493" "17.1406635738846"
"Sim01_15_095" "17.1434231190996" "6.53600186448251" "31.2853574822321" "11.1072484473072" "9.03228648055267" "11.7247460118214"
"Sim01_15_097" "16.403630023628" "6.26714606890272" "23.8828179594679" "11.1362079290584" "11.8476311662397" "11.0693936528662"
"Sim01_15_099" "20.1653854350122" "4.96535734943481" "19.4910129812159" "10.6067996555579" "11.0684762789465" "9.75496276543501"
"Sim01_15_100" "17.6249121218" "11.1754385947282" "39.3373683937794" "13.9285001821206" "13.7674767131291" "14.5919635325399"
"Sim01_20_001" "16.7697532920692" "11.4369084235749" "55.3624142489467" "18.6976610890905" "8.86417874888842" "18.0059896262508"
"Sim01_20_003" "30.562992373966" "10.0315008963148" "30.2032791338648" "26.9705321915207" "11.8378118385014" "31.8005068016595"
"Sim01_20_004" "30.9248246000044" "8.49065899787299" "23.5501182160983" "16.0392421125973" "7.05494804265473" "16.2756084673801"
"Sim01_20_005" "17.9818110078019" "12.209596470539" "53.3852345828455" "23.3011558395291" "12.1386237162469" "22.4505001107436"
"Sim01_20_006" "23.6958584949148" "9.99535533152891" "48.287490202131" "30.8456924903971" "8.91851305226595" "17.8595506595432"
"Sim01_20_008" "18.3564143957265" "8.0064226227531" "39.820024442619" "8.93755132173253" "7.42793573062292" "14.3735700054483"
"Sim01_20_009" "51.9013919917304" "3.94294781131372" "37.6737990264224" "8.08598056019103" "6.75032157677632" "7.81868828825065"
"Sim01_20_010" "23.2753899477876" "7.71408387823839" "31.4599296835318" "13.9348874736045" "4.94246477528534" "14.3311082301282"
"Sim01_20_012" "18.2587380086401" "9.85252109283389" "43.0864246688205" "13.6036013075367" "6.08027015396876" "15.0271480731229"
"Sim01_20_013" "17.57739199385" "6.8418826131027" "37.5088280746664" "13.6836512572927" "3.33551175364539" "14.9656066984867"
"Sim01_20_015" "31.5540926524376" "6.10919311109981" "21.6859749570426" "13.2620788665734" "5.42860084788794" "13.9318653524977"
"Sim01_20_017" "38.9701496142868" "5.7578612662168" "21.6356052761966" "13.1400486026036" "8.48812999558292" "14.8409140173002"
"Sim01_20_018" "29.8932216572632" "5.3483143046169" "24.7604627207553" "9.71118715064103" "5.54102675243035" "10.4090149412034"
"Sim01_20_019" "24.7661635652768" "6.3291269879334" "22.4688042592634" "13.7475246516625" "17.7996398460042" "22.6288536323383"
"Sim01_20_021" "23.6655428589708" "7.3313966774958" "33.3060701070009" "21.8615523352266" "10.5299459123052" "21.3728684100683"
"Sim01_20_022" "32.428545344234" "7.11317555540799" "29.1845380196646" "9.68454587917715" "8.89094869474881" "14.6307542724397"
"Sim01_20_023" "20.6440469105709" "7.5688416876041" "26.7684926709628" "8.54014378473523" "7.76970685299699" "10.5072016706356"
"Sim01_20_024" "19.7153889526148" "7.7238457995847" "36.1257990375798" "17.3049559283333" "5.58192745293262" "17.2070465739929"
"Sim01_20_025" "44.9935059304588" "6.4573709828659" "23.0141012305442" "25.0411736517161" "6.35431883527243" "15.3027904971653"
"Sim01_20_027" "40.8818122261088" "4.0458997070201" "36.1959449628257" "8.790392071115" "7.70438919112771" "9.2908901026061"
"Sim01_20_029" "22.5594642576751" "5.9074056133308" "29.4959410769153" "11.6252367664975" "4.7744915570171" "10.8942668489404"
"Sim01_20_030" "16.6266043576708" "5.5864471622094" "45.7098137306151" "9.37609144644254" "5.88060121502883" "9.52292809151072"
"Sim01_20_031" "50.28868181766" "4.3893297566885" "43.7614755795383" "8.41942629709788" "10.8327945531141" "8.13825233934238"
"Sim01_20_032" "21.1526882354513" "6.5103155078585" "36.518940463124" "10.0295458806454" "4.76015081201724" "10.3752572705534"
"Sim01_20_033" "22.942997012927" "6.38553446659939" "28.0429260402686" "10.7332411444892" "6.39904474559454" "10.5462175092744"
"Sim01_20_035" "34.2654226691764" "3.2969147302161" "24.9715883273017" "8.74036802449508" "5.16993413005913" "8.44631853809789"
"Sim01_20_037" "28.7333774201312" "7.99555614007542" "28.2425622607167" "9.98641447685632" "7.81761349909401" "13.4201227159048"
"Sim01_20_038" "21.3776576391835" "4.83303663310001" "28.0402642792829" "21.6693934761914" "10.831884978515" "16.5869885776683"
"Sim01_20_039" "16.1858466022156" "11.1238870899772" "54.3735746253415" "11.6682062657526" "9.00046875715618" "11.8967644983426"
"Sim01_20_040" "39.2830034292072" "4.59564105882829" "22.9168853652915" "21.7147439921566" "11.0659387653279" "21.443303937543"
"Sim01_20_042" "28.5885625038345" "5.92777871084461" "31.1658029260025" "10.4233654221572" "5.37183018123607" "11.0833032133541"
"Sim01_20_044" "58.4927269145356" "6.47138531192432" "33.256634383956" "12.2219898033299" "5.77810084714791" "9.45770928441449"
"Sim01_20_045" "29.4683646597964" "7.27325135758178" "29.7474731691364" "11.493204702934" "5.84736598150766" "12.1940683816795"
"Sim01_20_046" "46.0881514989636" "3.44564950209429" "33.793191598755" "11.2913723391401" "6.55150529242657" "12.1545379291089"
"Sim01_20_048" "17.79610981247" "7.33033679996722" "44.0287253407136" "11.790148248474" "4.59293490049657" "12.143665317181"
"Sim01_20_049" "20.6694608539349" "6.13595880018029" "40.0256584829098" "10.6386903685515" "5.75436497522135" "11.0862985372478"
"Sim01_20_051" "20.9203757878013" "5.01764435541591" "19.0470055241276" "11.8560280377541" "6.93837381373658" "10.7097974180209"
"Sim01_20_052" "34.9659328217596" "6.22619684484021" "27.5198748393231" "16.013427730586" "7.24313349480785" "16.0452494405629"
"Sim01_20_053" "19.5464633968121" "6.77105416182131" "37.1631731044998" "9.8548882379933" "5.33342242709739" "10.3877906060826"
"Sim01_20_055" "30.0582337667456" "5.1315471218757" "21.7798526107298" "13.4218144995263" "4.74736193308321" "14.1134607159554"
"Sim01_20_056" "61.8088871792964" "5.10575828974561" "29.6356277341464" "16.8865199588323" "4.34530428577439" "11.9718014451949"
"Sim01_20_057" "18.7465379156726" "9.35688077145979" "36.4966250830742" "9.75505642080568" "7.49926700011404" "14.1981003648687"
"Sim01_20_059" "29.3078565470652" "6.06461365818361" "29.31842636916" "9.8965869368277" "6.71360420392887" "10.3827631668216"
"Sim01_20_060" "17.7834548317516" "5.37786702815961" "36.4621559398972" "11.354474154975" "6.39683130544714" "10.2518792737678"
"Sim01_20_061" "16.2904315790125" "8.52657273726441" "47.4548724798727" "14.5431848849374" "3.42790495007348" "15.5191195978535"
"Sim01_20_062" "16.6546833906316" "9.67160360936691" "42.6443620837916" "9.15625953798713" "13.7573836428555" "9.43213433299448"
"Sim01_20_063" "56.1999075315547" "5.32286434252562" "46.0268407868724" "8.47423311700399" "9.15804529712494" "14.3607130938555"
"Sim01_20_064" "69.070665733368" "8.32443924306511" "39.7859484030943" "15.5446696200023" "9.19229201217867" "10.6517858272892"
"Sim01_20_066" "16.8885677023996" "6.61656446231511" "44.6248449668026" "11.5139977160767" "5.80286816681195" "12.0144394049499"
"Sim01_20_067" "31.9656185995568" "5.77727673811209" "28.4623886848419" "9.52560201920447" "6.1043940627212" "10.1572591294016"
"Sim01_20_068" "38.0739772695308" "4.4421265656141" "24.7848270484817" "13.275124557805" "4.87946075307579" "13.9586682245896"
"Sim01_20_069" "47.6675355025792" "5.18680540188851" "35.3881029684215" "10.1345075322507" "6.23313614998361" "13.1487736339804"
"Sim01_20_071" "27.5950094025508" "10.1313151450875" "30.6814405229831" "21.712766601061" "9.10423781032173" "13.5585797131044"
"Sim01_20_072" "17.4160308428956" "6.67365465210731" "37.1769717321588" "14.0216156388472" "7.34396214102114" "14.0761309359194"
"Sim01_20_074" "16.2904872980927" "6.88867722060779" "35.1485238832833" "11.660299605615" "16.4026487845164" "9.82638662605022"
"Sim01_20_075" "25.2905864344644" "6.2631089362538" "33.6048362451582" "8.70815122857007" "6.41564756372212" "9.18640066276965"
"Sim01_20_077" "17.9284087172768" "7.2746934304876" "38.82412308886" "9.75966151605131" "10.9486512307016" "15.058244922511"
"Sim01_20_078" "37.0190356040972" "3.9719870762221" "24.3659846047089" "13.5053194603466" "10.8462215029855" "15.4681791110677"
"Sim01_20_080" "17.7636105324332" "7.38239605740519" "53.8036924755494" "15.5233660911597" "5.41430623598613" "11.746062630033"
"Sim01_20_081" "17.6100666239428" "10.1083487966136" "43.9327426681173" "11.6203053807908" "7.36044898420328" "14.7591160512547"
"Sim01_20_083" "39.0033373475044" "5.9299156797595" "27.0898276177543" "14.2372493416585" "5.32601564903544" "10.8877597126953"
"Sim01_20_084" "19.5423075419528" "9.5245993002464" "42.5669437511955" "23.1157504025645" "12.0171564886488" "22.4539584201325"
"Sim01_20_085" "32.5417569074552" "6.04333926294019" "27.6417932449661" "16.0184164496858" "7.0981769637815" "16.0615127338292"
"Sim01_20_086" "22.963006455034" "7.23236698013699" "31.6199152421224" "10.1404995864621" "7.85284150539249" "10.3895890037783"
"Sim01_20_087" "67.20035375235" "7.69336781905661" "46.5190745501167" "10.3477829051545" "11.4526756517696" "9.40960619134077"
"Sim01_20_088" "37.173402427148" "6.74552820875521" "18.9943698348545" "13.6913923304809" "5.15231746632255" "10.1222507636264"
"Sim01_20_089" "28.7553893388164" "4.9005371167449" "25.9516676848095" "13.1962083321681" "4.48245506197379" "14.117552554969"
"Sim01_20_090" "52.157085643546" "2.72582402141921" "35.2594315298666" "8.4988727137323" "5.19248596051084" "8.34599711433721"
"Sim01_20_091" "40.1421712498612" "5.35802736332921" "29.6387552187141" "13.7850596812125" "7.30295556235233" "14.0218414858094"
"Sim01_20_092" "50.990460675258" "5.6065467253037" "32.9873557490495" "9.09053351831425" "3.56554088587492" "8.80408276775909"
"Sim01_20_093" "16.7474479344452" "7.1356484493294" "45.626455227416" "10.4909159290321" "7.6076434573752" "10.4848109933355"
"Sim01_20_095" "25.7964789504572" "7.3021567416036" "32.9894713254682" "24.1802907203527" "15.0425568566967" "23.5604076301536"
