"Information_percentage" "Accuracy" "Precision" "NormAccuracy" "CRS_Accuracy" "CRS_Precision" "CRS_NormAccuracy" "Names" "Simulation"
30 6.9915 48.7997875 0.743315544865821 19.9478713253626 40.8109323249971 5.8704703197391 "Sim01_30_072" "Sim01"
30 7.88285 44.56675 0.998926502136623 10.9801092691267 42.4788695231302 5.02409420247087 "Sim01_30_073" "Sim01"
30 8.993725 54.1214375 0.899943737669999 20.9414438881835 40.1279063270746 9.10551643147551 "Sim01_30_074" "Sim01"
30 19.135925 52.9766875 1.893578358415 8.87348295962733 112.788105626535 4.91734685310026 "Sim01_30_075" "Sim01"
30 15.8562 53.1941125 1.55031150783248 7.33986105548474 105.924596860903 1.91009073156672 "Sim01_30_076" "Sim01"
30 22.4253875 56.9043875 1.83072405126936 16.1752143453622 44.219788348962 3.68042735405095 "Sim01_30_077" "Sim01"
30 10.12438 33.52036 1.23333182983501 8.09746628638621 18.0229465775924 7.0386060552426 "Sim01_30_078" "Sim01"
30 10.250675 54.8921875 0.994994488519759 19.741444983946 51.646361059363 3.9951443071022 "Sim01_30_079" "Sim01"
30 12.0311125 49.764575 1.2263735215599 9.2180944172943 34.0893402899246 2.64533544886035 "Sim01_30_080" "Sim01"
30 8.7596 42.9644 1.06760270230553 11.5816693153241 39.4687077527912 5.3143481820491 "Sim01_30_081" "Sim01"
30 18.9446625 53.325225 1.76110243929957 27.3507457786089 41.1974870224836 11.3522005743302 "Sim01_30_082" "Sim01"
30 19.2507125 69.4858375 1.42523361796934 29.2804437376476 104.029096732864 2.70573350262 "Sim01_30_083" "Sim01"
30 10.5793875 49.371025 1.21955714868539 14.1415357956707 99.9462354147882 6.75842499844545 "Sim01_30_084" "Sim01"
30 18.4904333333333 51.0779833333333 1.65084056099214 11.953947710057 30.3514167172036 3.73776918981456 "Sim01_30_085" "Sim01"
30 8.8741375 54.777575 0.819013355025507 10.7554855891585 138.559740298471 2.85421179378761 "Sim01_30_086" "Sim01"
30 10.8889 49.4670125 1.10540084667743 8.82844081079475 108.220615699573 3.06208091947699 "Sim01_30_087" "Sim01"
30 8.1413125 60.9051 0.538908195810845 45.3430049615443 72.4729175893047 10.9181781577696 "Sim01_30_088" "Sim01"
30 24.1087333333333 34.2321 2.82139232761101 9.99361359503842 7.38229541445964 10.6661417901409 "Sim01_30_089" "Sim01"
30 8.6708125 45.6754125 1.04013315067531 12.2170827623536 107.185848277128 3.82472070662342 "Sim01_30_090" "Sim01"
30 16.5397 46.2703375 1.70300619925085 10.0636780420282 29.4746539170959 3.84216159758787 "Sim01_30_091" "Sim01"
30 6.571375 47.300925 0.575619238881482 23.9242461007443 36.2835264758334 6.24883235584892 "Sim01_30_092" "Sim01"
30 31.9854833333333 47.3704333333333 2.77276751373528 19.5878903136982 18.7670864735739 15.1539997037249 "Sim01_30_093" "Sim01"
30 17.48615 44.16855 1.52644880254241 10.030491711376 11.5773229028419 7.80433673461203 "Sim01_30_094" "Sim01"
30 8.59446666666667 39.1282666666667 1.0438421330496 8.20745718138762 19.9151534976313 6.2134397262589 "Sim01_30_095" "Sim01"
30 4.237975 42.7125625 0.308836907498936 25.5409242843166 44.0284628995751 10.3899588619553 "Sim01_30_096" "Sim01"
30 7.64215 57.2122125 0.55107682562179 26.7050327800504 103.014959522093 5.02900982502313 "Sim01_30_097" "Sim01"
30 7.0996 54.3084 0.432527709857043 31.4131904776617 58.4098291403594 8.69774389866839 "Sim01_30_098" "Sim01"
30 8.2273875 34.5914625 1.07552657345916 7.85532394887015 19.9107012441616 3.34206866610566 "Sim01_30_099" "Sim01"
30 15.4224125 54.6308 1.32901379581492 15.2380510345176 38.8585644344227 3.79370707516515 "Sim01_30_100" "Sim01"
35 24.5724444444444 56.5204444444444 2.18056445718995 10.1110310187769 199.618020741015 3.3639485250861 "Sim01_35_001" "Sim01"
35 24.66205 46.9195833333333 2.1725366138991 21.943520324451 18.8885506699822 8.1298489215196 "Sim01_35_002" "Sim01"
35 2.0581 27.9760444444444 0.425395716291824 7.55034044882359 18.8481013307136 6.7488352743212 "Sim01_35_003" "Sim01"
35 20.2321625 51.2784875 1.79804299308306 12.1579213355001 36.269707602716 3.08092530833086 "Sim01_35_004" "Sim01"
35 12.3173 35.8417555555556 1.4995146766024 7.96749272898568 17.70962828279 3.77473489687222 "Sim01_35_005" "Sim01"
35 3.31272222222222 30.2461555555556 0.433167281497948 11.0621774177734 25.088309890583 8.41691618665767 "Sim01_35_006" "Sim01"
35 5.92782222222222 42.1226222222222 0.545354704397477 14.9482910014557 74.7918448283416 10.2145467917627 "Sim01_35_007" "Sim01"
35 7.14681666666667 40.6672833333333 0.649349304284891 19.2997613362129 17.6007187630726 8.33047066819642 "Sim01_35_008" "Sim01"
35 9.51398888888889 35.6312 1.21132146541196 8.37230513063274 31.027679923577 2.67752391456323 "Sim01_35_009" "Sim01"
35 8.97904444444444 43.5300111111111 1.05361756341015 7.14893644368118 65.2119642148343 3.34894196275511 "Sim01_35_010" "Sim01"
35 16.5024 57.0110111111111 1.48457686807063 5.19778951070263 159.512485173805 1.57366220989167 "Sim01_35_011" "Sim01"
35 30.0720444444444 50.3400111111111 2.69662647743068 13.3695572355635 35.2870620503497 9.31103943471894 "Sim01_35_012" "Sim01"
35 3.89486666666667 37.1315666666667 0.514381836442912 6.04462546702872 34.4817178943509 3.83448363831281 "Sim01_35_013" "Sim01"
35 12.0208555555556 41.9904888888889 1.17487116184957 18.3319097938206 28.0185906166982 12.5452300574589 "Sim01_35_014" "Sim01"
35 8.06547777777778 44.4322 0.86434391829732 8.41068906322107 31.8695994126726 7.39205994177757 "Sim01_35_015" "Sim01"
35 5.97327142857143 47.9886428571429 0.654348237766276 30.5622374087699 25.5467694580562 9.64714942455076 "Sim01_35_016" "Sim01"
35 9.63295555555555 53.1139666666667 0.963896062172344 20.8631519328533 50.7026874185199 5.61053695511423 "Sim01_35_017" "Sim01"
35 18.959825 42.7565625 1.89907432154635 9.99878494004764 26.1121030463426 3.06558530098272 "Sim01_35_018" "Sim01"
35 24.8969 53.8596428571429 2.02852789855744 37.7711570311579 34.4124142369197 10.7658319768317 "Sim01_35_019" "Sim01"
35 3.13451111111111 33.0075888888889 0.44192653401503 4.69640745064588 38.5848840421894 4.2948672867353 "Sim01_35_020" "Sim01"
35 12.8067222222222 47.3468333333333 1.30550444307119 2.9478401765521 47.7940108510447 1.56304181607868 "Sim01_35_021" "Sim01"
35 29.1626777777778 44.6109111111111 2.92451210765878 12.5210144594434 31.1212515225842 15.8793308647286 "Sim01_35_022" "Sim01"
35 6.44712222222222 38.1300444444444 0.891152178136077 4.33617938275972 30.2253479479398 3.19976228107906 "Sim01_35_023" "Sim01"
35 6.9101 29.1373222222222 1.12588105258967 8.79648541700303 16.8084431089195 3.90856453262057 "Sim01_35_024" "Sim01"
35 15.7176 47.6885444444444 1.36572626349939 16.0628068993868 53.9623282313217 6.00062273329188 "Sim01_35_025" "Sim01"
35 22.4780833333333 51.9970333333333 1.90798225359921 11.8522485888349 29.3141906298485 2.96302099740045 "Sim01_35_026" "Sim01"
35 19.2514142857143 45.7724428571429 1.77156997315393 8.16313202356618 21.3139211474452 5.42980834437013 "Sim01_35_027" "Sim01"
35 11.2130888888889 51.4108555555556 1.06075229625186 21.3069179067573 31.8248911083244 4.98155857397042 "Sim01_35_028" "Sim01"
35 6.95172222222222 45.4202444444444 0.806396550470642 13.4221522694299 39.3474326934648 4.4095648725372 "Sim01_35_029" "Sim01"
35 6.82691111111111 43.5084222222222 0.879481506460935 12.8298735735484 41.6688813623048 4.42561653483303 "Sim01_35_030" "Sim01"
35 4.12135555555556 35.4738444444444 0.648099736369996 6.83320586892807 37.5907669610937 4.15762725038542 "Sim01_35_031" "Sim01"
35 6.59953333333333 49.6159444444444 0.734663923763692 13.3863959025275 341.812513582054 5.03464304469074 "Sim01_35_032" "Sim01"
35 7.78946666666667 40.3081888888889 0.893799779138121 6.68618827500273 36.2992871056361 8.11799456353061 "Sim01_35_033" "Sim01"
35 21.3788555555556 50.8179222222222 2.05598266091091 13.4519165612663 39.9992889653079 6.38066940644408 "Sim01_35_034" "Sim01"
35 21.8179142857143 41.6543 2.11959996236492 14.3862346402954 23.4796894474362 4.09973344223217 "Sim01_35_035" "Sim01"
35 5.96434285714286 37.4472142857143 0.84686462383027 10.3156143993894 17.4825075149871 4.16414134809142 "Sim01_35_036" "Sim01"
35 6.576 29.9524166666667 0.983109984498668 8.35317200561047 17.6647343834829 6.64825046629434 "Sim01_35_037" "Sim01"
35 15.3211666666667 38.1270333333333 1.72757666655795 13.370913173787 27.7315488449943 5.33156041992601 "Sim01_35_038" "Sim01"
35 23.7455714285714 40.2765285714286 2.42776816957796 7.86511799347122 11.529482145435 4.88914912825139 "Sim01_35_039" "Sim01"
35 5.69731111111111 41.5004 0.540279581959975 16.9048243493668 29.5913581771292 6.64080761890122 "Sim01_35_040" "Sim01"
35 17.6128777777778 55.4457666666667 1.61791309051418 27.120805587192 103.211934561401 7.75491656492939 "Sim01_35_041" "Sim01"
35 25.4577111111111 45.6153777777778 2.46072806627489 12.4103508753441 26.1892206239832 20.0446141649732 "Sim01_35_042" "Sim01"
35 4.15023333333333 36.2081555555556 0.703164911307052 11.3623957679006 38.2694502314431 6.51028347330583 "Sim01_35_043" "Sim01"
35 6.87058888888889 44.0970777777778 0.854553530123999 10.0318974943779 87.4626360370365 5.36809568294618 "Sim01_35_044" "Sim01"
35 16.6905428571429 42.0579285714286 1.66681875507576 13.4819238329916 15.6516465093203 7.30027910257539 "Sim01_35_045" "Sim01"
35 21.6861 50.9486444444444 1.97309561849917 11.5844434613285 68.6933593191498 5.92880682184097 "Sim01_35_046" "Sim01"
35 18.3383666666667 46.2153888888889 1.85040675179706 4.62494111702289 31.511342326748 2.66246080782699 "Sim01_35_047" "Sim01"
35 5.23076666666667 36.1980333333333 0.744620135832653 11.2643283492115 56.467406934601 5.86731625850568 "Sim01_35_048" "Sim01"
35 5.60737777777778 47.3036888888889 0.830538489942476 15.2173621860393 100.959392765073 5.04464358694942 "Sim01_35_049" "Sim01"
35 8.5759 47.7765666666667 0.709660884271204 10.7149031300687 104.422994776257 4.63855459277493 "Sim01_35_050" "Sim01"
35 11.0776 31.02594 1.40796066641158 5.6201960609477 7.6408941479939 4.02178038314425 "Sim01_35_051" "Sim01"
35 7.96375 43.1713 0.825256708886703 11.3284806302318 27.0233662843263 7.18973159190818 "Sim01_35_052" "Sim01"
35 15.4240222222222 55.9663888888889 1.39001046198973 15.2368912463603 132.50206548838 4.33279904756349 "Sim01_35_053" "Sim01"
35 14.8998666666667 50.7064666666667 1.37813408457735 21.2676390281313 34.3025846304726 8.30120380325914 "Sim01_35_054" "Sim01"
35 22.8127428571429 55.0380142857143 1.89031018437431 17.9310888151936 29.8577677873532 2.54654020417613 "Sim01_35_055" "Sim01"
35 10.0008333333333 28.7444666666667 1.18775825039862 9.69439172655082 6.32404469834755 13.5508456906606 "Sim01_35_056" "Sim01"
35 8.6198 40.6655222222222 1.04276273683376 14.2461402883029 29.18722648656 5.12291748915251 "Sim01_35_057" "Sim01"
35 6.08018888888889 45.3877333333333 0.633083103654721 15.7215395802735 33.8814507729574 6.24182653152754 "Sim01_35_058" "Sim01"
35 11.3230666666667 40.78275 1.21804228933283 13.4870525895646 20.6455713153682 5.58890120369497 "Sim01_35_059" "Sim01"
35 3.88117777777778 35.9811333333333 0.551249607340024 5.44668218526782 30.2616549039493 3.16591240497883 "Sim01_35_060" "Sim01"
35 22.5435111111111 50.1471111111111 2.06197403359338 5.81912300218819 58.5428874353745 3.27201684282868 "Sim01_35_061" "Sim01"
35 11.513 38.3021777777778 1.30477218434956 12.9985151818397 18.0128610950125 6.43499702595579 "Sim01_35_062" "Sim01"
35 14.694 49.1716555555556 1.51439864687297 11.8858590846465 49.1823570893201 3.85402339379426 "Sim01_35_063" "Sim01"
35 21.2449555555556 42.0256333333333 2.16645249706362 10.7960044431999 36.6760810726231 3.99028974139686 "Sim01_35_064" "Sim01"
35 26.9253777777778 51.3588888888889 2.30394416319842 10.7909145041327 62.6691954616434 5.4268535313948 "Sim01_35_065" "Sim01"
35 16.8201285714286 36.7753714285714 1.84352974344297 7.42691329082752 10.9395542277874 3.98513309088702 "Sim01_35_066" "Sim01"
35 6.53851428571429 30.3132142857143 0.897511626774407 8.82221463400714 16.447606661205 5.60752591993859 "Sim01_35_067" "Sim01"
35 3.27322222222222 30.2144222222222 0.407087519821498 11.138753896295 23.838456673884 6.79797280755534 "Sim01_35_068" "Sim01"
35 5.93126666666667 26.9539888888889 0.708273784569395 9.07685929640313 25.782034525033 5.80570850559145 "Sim01_35_069" "Sim01"
35 9.653375 29.323475 1.3404232233613 7.37033513703124 12.6325522522506 5.04543195348496 "Sim01_35_070" "Sim01"
35 9.98484444444444 44.6390555555556 1.10711557420077 9.67834042551364 53.3490334182755 3.81888495154407 "Sim01_35_071" "Sim01"
35 30.2065833333333 53.32375 2.44657644191775 16.2424340903307 31.4483778587082 6.48135686233676 "Sim01_35_072" "Sim01"
35 19.8843666666667 57.9400555555556 1.83153182773956 10.7197649761156 161.325172114693 3.59284030989473 "Sim01_35_073" "Sim01"
35 13.23865 37.8545166666667 1.22654998206828 7.21893768819726 14.1502491180294 7.12484577464093 "Sim01_35_074" "Sim01"
35 23.9019333333333 52.1034166666667 1.99807246970959 23.3861460265942 23.6692807771448 5.44643759722908 "Sim01_35_075" "Sim01"
35 6.96203333333334 43.6273666666667 0.723712989771598 12.4532159972775 37.5489555480776 6.93886362459944 "Sim01_35_076" "Sim01"
35 5.82665555555556 48.3275333333333 0.664313347266623 8.5881676811059 237.922280124933 4.44739530545302 "Sim01_35_077" "Sim01"
35 28.8319714285714 48.7032428571429 2.47747025654903 6.9059418248326 25.699385314089 4.40116617300046 "Sim01_35_078" "Sim01"
35 10.4086125 39.09985 1.31575803018665 5.46928009725321 19.2673417781023 3.31899380565085 "Sim01_35_079" "Sim01"
35 9.51366666666667 43.5067444444444 1.10415178505297 9.59824893817289 61.9284327892534 6.02982350596965 "Sim01_35_080" "Sim01"
35 8.44007777777778 57.9563555555556 0.673214826694226 25.9504176237639 110.304248863421 4.43680162018452 "Sim01_35_081" "Sim01"
35 10.5165888888889 41.4881 1.32726499700966 5.37305881212709 31.9580924424448 2.68975918861256 "Sim01_35_082" "Sim01"
35 6.99062857142857 41.5375428571429 0.766210166065191 15.7192698978897 24.8108828150464 5.01761375752281 "Sim01_35_083" "Sim01"
35 4.42917142857143 27.2728714285714 0.769206629149991 14.1742137673829 16.9792782801361 7.70905184860838 "Sim01_35_084" "Sim01"
35 27.6708888888889 41.4822222222222 2.79433930823614 12.8516360138844 42.4987418702025 8.38911263127458 "Sim01_35_085" "Sim01"
35 12.3921444444444 65.2631444444444 1.07140463401943 27.1557343419889 138.639428646827 3.55641438808981 "Sim01_35_086" "Sim01"
35 23.2522222222222 62.7236444444444 1.87908177240011 12.8201312454723 331.652647142733 3.34003485669902 "Sim01_35_087" "Sim01"
35 4.13106666666667 19.4890166666667 0.736716110396175 3.91494448215957 7.24902376799846 5.56641106262121 "Sim01_35_088" "Sim01"
35 8.3927 35.4863888888889 0.900170711246715 26.8529579004364 34.0867582085299 10.5997117506361 "Sim01_35_089" "Sim01"
35 10.1521777777778 50.7545111111111 0.96978934068679 18.8879124947288 75.0035794197088 5.8405555619886 "Sim01_35_090" "Sim01"
35 14.5480888888889 57.5316777777778 1.36283900721081 19.9472964265234 60.8497395686776 2.66149601683262 "Sim01_35_091" "Sim01"
35 24.9765857142857 53.3653857142857 2.05051750130747 18.9590115951965 24.6594863229806 4.03314883647066 "Sim01_35_092" "Sim01"
35 9.89051666666667 39.36055 0.964474908120289 8.96528020885916 25.2784618768473 4.68614976092483 "Sim01_35_093" "Sim01"
35 9.37618333333333 28.8469333333333 1.17346094987154 9.19815963523491 10.6652369225673 6.12111458521863 "Sim01_35_094" "Sim01"
35 10.3753 37.5029 1.23481538635893 9.12124573167867 23.4927746010559 6.95586033176479 "Sim01_35_095" "Sim01"
35 23.8523333333333 44.2401166666667 2.24369586113373 7.73735770122723 15.0528825486395 3.30355940947533 "Sim01_35_096" "Sim01"
35 13.78275 44.85975 1.35554230497022 13.9753910461067 20.3830620718114 6.92274174281721 "Sim01_35_097" "Sim01"
35 10.8613444444444 48.7839666666667 1.10166894210386 9.05438678297073 46.5235737251227 2.7907097025817 "Sim01_35_098" "Sim01"
35 15.3229833333333 39.4238833333333 1.53977264942861 9.37221007507898 15.37129010308 5.16540028541623 "Sim01_35_099" "Sim01"
35 9.03946666666667 24.5314666666667 1.49505754258157 12.8694310314938 6.89594005278532 8.15793426785347 "Sim01_35_100" "Sim01"
40 13.1594909090909 39.5345818181818 1.60658257709739 5.98061310274726 30.8282747334822 4.72667137266806 "Sim01_40_001" "Sim01"
40 8.09806363636364 58.6779363636364 0.714106663149954 29.0885454712422 141.249466993498 3.97476082195471 "Sim01_40_002" "Sim01"
40 14.5836636363636 41.9198363636364 1.64375197473343 2.87507163762923 24.4012375069289 2.28535520532852 "Sim01_40_003" "Sim01"
40 8.72705714285714 26.7568857142857 1.28169817616711 5.06987660614089 6.98843075084996 3.75546898152683 "Sim01_40_004" "Sim01"
40 5.498125 28.87665 0.87300289330734 4.70869604243667 15.990933697005 4.12034287959299 "Sim01_40_005" "Sim01"
40 13.3310857142857 37.6621857142857 1.5101513676358 9.28547437565477 12.3413771090757 5.2895058273921 "Sim01_40_006" "Sim01"
40 10.24595 41.56775 0.988264287349743 7.77702102969125 35.8572332462845 8.74706734184903 "Sim01_40_007" "Sim01"
40 11.2984545454545 40.9063454545455 1.32516129991957 7.39077900182289 42.0417226090918 2.90328450867513 "Sim01_40_008" "Sim01"
40 22.072425 37.154325 2.44666144223568 5.89922848138777 10.3702147636009 4.00871840409709 "Sim01_40_009" "Sim01"
40 14.1100454545455 38.0536818181818 1.60413844086064 7.73934035357928 34.1810514765448 2.27712805535584 "Sim01_40_010" "Sim01"
40 10.0381818181818 42.1564727272727 1.18040622397086 6.02762467678423 60.6342480569454 1.96471162661439 "Sim01_40_011" "Sim01"
40 12.1556545454545 39.8586090909091 1.56429440077617 6.46916945301623 83.1970867229178 2.16228112181157 "Sim01_40_012" "Sim01"
40 9.61194545454546 58.1638545454545 0.967290638508545 13.4400640648557 296.146837785845 2.86369889739603 "Sim01_40_013" "Sim01"
40 5.54281818181818 40.0727636363636 0.64732733963807 9.2407460898279 51.0073853148676 3.86160507248172 "Sim01_40_014" "Sim01"
40 11.94542 45.41968 1.28385506459877 9.07182572326647 27.7065930138924 2.71832856926113 "Sim01_40_015" "Sim01"
40 23.7209090909091 53.1156454545455 2.13912823612398 16.680839294034 73.3842385927162 8.18304606388962 "Sim01_40_016" "Sim01"
40 7.58064545454546 55.7244363636364 0.731472966553856 27.3952022094136 88.9381308078812 4.66656836427217 "Sim01_40_017" "Sim01"
40 12.7802285714286 35.7989 1.53440174457505 11.6759935490171 18.4710105621488 7.22524159759819 "Sim01_40_018" "Sim01"
40 13.5045888888889 35.4272222222222 1.71151355177412 9.64497186821456 20.6749775283856 5.3364787628872 "Sim01_40_019" "Sim01"
40 6.9329 40.4618 0.541117506368761 17.1451261876122 66.4654292436068 5.83034281871734 "Sim01_40_020" "Sim01"
40 6.896675 37.338275 0.94085576399509 6.94071792692295 16.7828544568782 4.06988074746183 "Sim01_40_021" "Sim01"
40 6.77580909090909 42.8579272727273 0.803644300148845 10.2826277313397 543.844223798237 3.43882622075944 "Sim01_40_022" "Sim01"
40 7.45993636363636 44.0327181818182 1.01975021011937 13.2694906713016 62.1700043040104 5.65789208119351 "Sim01_40_023" "Sim01"
40 7.10642727272727 43.8096272727273 0.80365675795321 20.5006819331913 29.0128603063555 6.36938107218078 "Sim01_40_024" "Sim01"
40 12.3716 58.5977545454545 1.17982736129717 21.6529690969012 142.047204386981 4.48633938678498 "Sim01_40_025" "Sim01"
40 25.5052 42.5830909090909 2.52730045787159 10.2342170262566 38.6721984203134 7.3800887678997 "Sim01_40_026" "Sim01"
40 8.17907272727273 48.7422363636364 0.784438813355508 21.8228271053376 53.782034246999 10.338891922824 "Sim01_40_027" "Sim01"
40 15.5456625 33.3196 1.89099137249102 5.31396583878432 11.7395436091778 1.84300472689624 "Sim01_40_028" "Sim01"
40 6.66781818181818 31.7939 0.908819363624966 10.0968768270631 47.9524664769416 6.25071922839395 "Sim01_40_029" "Sim01"
40 16.3451888888889 53.7019 1.3609699874493 32.6091832027195 31.9182319913476 6.23274267901197 "Sim01_40_030" "Sim01"
40 8.24768181818182 52.8385181818182 0.819612419871421 13.9928673548611 157.388993601798 3.73595170951898 "Sim01_40_031" "Sim01"
40 4.43511818181818 33.3399727272727 0.694564525845204 10.8232577703821 51.973544190246 5.31474186582333 "Sim01_40_032" "Sim01"
40 2.12785 17.6345375 0.763466890541581 8.56786595760958 10.2208993916335 8.08250723068462 "Sim01_40_033" "Sim01"
40 6.80743333333333 31.2577777777778 0.701301758870834 10.3066829200357 22.4137011200126 6.34766361349985 "Sim01_40_034" "Sim01"
40 9.00717272727273 44.9076181818182 0.883394129347451 22.276568752005 45.2047490378199 5.04878726678342 "Sim01_40_035" "Sim01"
40 5.15577272727273 33.3728727272727 0.603947184683913 11.3425768177264 39.667244725042 4.8321878000769 "Sim01_40_036" "Sim01"
40 18.03763 31.40856 2.29193103516195 10.0404293552862 10.4035230975844 5.94704386006933 "Sim01_40_037" "Sim01"
40 8.61662857142857 25.0947857142857 1.2360735953436 8.21522332536125 7.27835421889058 6.44080412978584 "Sim01_40_038" "Sim01"
40 22.9005625 41.12695 2.31250995731212 5.81424011690636 15.1549140714379 5.65849806955628 "Sim01_40_039" "Sim01"
40 6.97934444444444 25.7436222222222 1.10850633687609 6.24584620747315 7.89846767518794 5.12096234577422 "Sim01_40_040" "Sim01"
40 7.7075 36.9911909090909 0.908669214565866 8.53930427247882 33.0977328958482 2.32299409570675 "Sim01_40_041" "Sim01"
40 8.6319 51.6201909090909 0.911675241215361 9.6816887681867 122.364139914057 2.881311040464 "Sim01_40_042" "Sim01"
40 8.24014545454545 47.0556181818182 0.944621532988004 9.07344630291175 180.572857430122 4.18518007279842 "Sim01_40_043" "Sim01"
40 16.8833727272727 49.2853363636364 1.6438065054468 17.1165236034778 70.2100697071374 4.99902733686046 "Sim01_40_044" "Sim01"
40 15.3150363636364 48.9487909090909 1.6567931001589 13.7147553663523 92.4558470669944 5.7193685524625 "Sim01_40_045" "Sim01"
40 32.5551444444444 43.2222111111111 3.1232044698706 16.8881965455147 19.4477950381538 15.3527047993849 "Sim01_40_046" "Sim01"
40 13.9593333333333 32.2356444444444 1.7839941164583 8.23949141589123 10.6574370426372 3.68683094580014 "Sim01_40_047" "Sim01"
40 11.1097363636364 49.5013 1.22572794134615 10.7804515291804 62.5509398881189 1.79447509176078 "Sim01_40_048" "Sim01"
40 6.24683636363636 38.7889909090909 0.738182086534913 7.44267347313676 105.326956362551 4.21797187991127 "Sim01_40_049" "Sim01"
40 8.35195454545455 48.0893909090909 0.700456693604075 23.0903897651611 52.4706797324658 7.25108224489759 "Sim01_40_050" "Sim01"
40 6.16469090909091 37.9504363636364 0.72097530388624 8.1085128224836 70.6712298093529 5.29933132767703 "Sim01_40_051" "Sim01"
40 19.6029272727273 52.1517545454545 1.87817377566343 18.1685649763712 93.3615610638733 7.55316320039474 "Sim01_40_052" "Sim01"
40 16.0529545454545 51.0662090909091 1.63431917329651 6.18070289706236 100.077714349533 2.34931475886341 "Sim01_40_053" "Sim01"
40 15.0758454545455 54.8593181818182 1.43169534347647 15.8746374421033 172.767566901461 3.57444041667232 "Sim01_40_054" "Sim01"
40 21.3513181818182 56.8481181818182 1.98794722080949 29.2418120269089 91.8534376798559 14.7239150673602 "Sim01_40_055" "Sim01"
40 6.6980375 32.702 0.799864754064101 6.18115305803268 21.1841663661859 4.45331104148806 "Sim01_40_056" "Sim01"
40 3.82357777777778 14.1139111111111 0.849867378601547 10.2510039911591 7.54022346253481 8.22300071467466 "Sim01_40_057" "Sim01"
40 7.53285555555555 32.4778333333333 1.47417303562511 14.2229487524519 19.925930735716 7.74513918286878 "Sim01_40_058" "Sim01"
40 3.41752727272727 33.9579818181818 0.276501007013832 9.5648376676254 57.9166846678923 5.7837879614373 "Sim01_40_059" "Sim01"
40 23.1056444444444 49.9604444444444 2.00757537940916 27.9391682528236 28.5913712826022 6.55839223278135 "Sim01_40_060" "Sim01"
40 22.3464 47.9463625 2.0537914216271 14.1856041082611 23.5730742454291 3.9267673426936 "Sim01_40_061" "Sim01"
40 25.1051571428571 40.2078714285714 2.5477477268472 9.28616304065543 14.8988058236947 5.14127480333441 "Sim01_40_062" "Sim01"
40 4.69418181818182 31.2417909090909 0.753036079349553 7.74530861963413 36.5791665337046 3.75178142546588 "Sim01_40_063" "Sim01"
40 11.4993625 36.038725 1.47729146917553 7.90022495824461 14.9214657598202 3.53750954770139 "Sim01_40_064" "Sim01"
40 22.7575636363636 43.5360727272727 2.49070731681183 11.9143384530653 61.3876125814029 12.8687859431876 "Sim01_40_065" "Sim01"
40 4.4922 37.7387181818182 0.549432895900972 5.66009157903958 69.1360722471007 3.48540982497636 "Sim01_40_066" "Sim01"
40 7.56192857142857 31.9264142857143 0.996861382560688 4.65958187689936 18.4219385831714 4.46718809881742 "Sim01_40_067" "Sim01"
40 15.88 37.6448125 1.77967331817651 9.46767598681834 18.082822024963 3.59931579142435 "Sim01_40_068" "Sim01"
40 15.331975 40.681375 1.59634664107345 8.05693214284942 22.807697223967 4.02044605734023 "Sim01_40_069" "Sim01"
40 3.8455125 19.5395875 0.717604984264948 6.85796746103235 10.2119819882959 6.39219396169505 "Sim01_40_070" "Sim01"
40 14.9333625 30.65515 1.95738823543027 7.6839768267762 9.55422386805991 3.20719916335514 "Sim01_40_071" "Sim01"
40 10.1936555555556 35.4399444444444 1.23162535710103 4.72202000857146 16.9779307996219 2.65101934027142 "Sim01_40_072" "Sim01"
40 4.54921818181818 34.5612090909091 0.777104480169931 8.94096048313901 22.2474243577192 5.43913835264921 "Sim01_40_073" "Sim01"
40 15.5681545454545 49.6497 1.68609315231132 7.56424786481678 69.2285821703361 2.09570098420223 "Sim01_40_074" "Sim01"
40 9.6645625 30.0484875 1.29171058646952 5.89512393589802 11.6452878200607 3.48897511631335 "Sim01_40_075" "Sim01"
40 12.0177909090909 42.7240272727273 1.49282165502341 5.77916636858394 46.5960507201133 3.08310639372914 "Sim01_40_076" "Sim01"
40 2.60162727272727 28.9970363636364 0.304889306919996 9.0666363659955 32.6797263608873 5.06471107491506 "Sim01_40_077" "Sim01"
40 16.7277363636364 52.8366727272727 1.60475847870416 14.6558567468851 52.5500637239908 3.80979678720108 "Sim01_40_078" "Sim01"
40 31.0375875 47.40355 2.75808233595778 13.993898085689 23.4195521352338 6.82465001337894 "Sim01_40_079" "Sim01"
40 1.3347 19.7996636363636 0.294919749951766 6.96928810714579 16.4644487610834 4.92326205423542 "Sim01_40_080" "Sim01"
40 5.2672 38.1266636363636 0.725070155326565 13.4851495227026 29.4905127653509 5.99967759732436 "Sim01_40_081" "Sim01"
40 5.18044545454546 39.1648909090909 0.551543776099265 12.8274077601199 58.144838920997 6.90590764157565 "Sim01_40_082" "Sim01"
40 6.80542727272727 43.2702090909091 0.731372906511082 14.1336510200202 536.483999869417 8.21659035955564 "Sim01_40_083" "Sim01"
40 7.43474444444445 36.4643888888889 0.738807803047294 8.59940091711921 24.5970948775795 5.6865946669862 "Sim01_40_084" "Sim01"
40 1.64085555555556 31.0993888888889 0.340485524001939 15.1964584527102 20.6782467030215 7.6826518626399 "Sim01_40_085" "Sim01"
